id,name,host_id,host_name,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count
1124329,1 bedroom Apt 1 minute from the subway!,6163192,Izz,Manhattan,Lower East Side,Entire home/apt,140,3,126,2019.6.30,1.68,1
1126432,South Slope One-Bedroom with Garden Terrace,5268463,Christy,Brooklyn,Sunset Park,Entire home/apt,120,3,13,2018.12.31,0.18,1
1126492,Andy Phillips,6180052,Andrian,Brooklyn,Fort Greene,Private room,99,5,4,2017.9.29,0.17,1
1126944,Private Home w/ Parking in Brooklyn,128663,Tina,Brooklyn,Kensington,Entire home/apt,300,5,1,2015.1.1,0.02,1
1127040,spacious PARK SLOPE room available ,835112,Leah,Brooklyn,South Slope,Private room,40,90,0,,,2
1127140,Manhattan NYC - The Blue Room,6158233,Craig,Manhattan,Harlem,Private room,47,3,61,2019.6.15,0.81,1
1128681,Sunny Room in Lower East Side Apt!,302772,Cheryl,Manhattan,Lower East Side,Private room,115,3,29,2019.6.29,0.48,2
1129105,Quiet and Cozy Brooklyn Brownstone Apartment,131014,Serge,Brooklyn,Bedford-Stuyvesant,Entire home/apt,90,2,4,2018.5.28,0.05,1
1129483,Unique 1BR in energetic E. Village,6196141,Brian,Manhattan,East Village,Entire home/apt,199,3,42,2019.6.15,0.63,1
1130138,West Harlem Clean Park 1 Bedroom,1124797,Marianna,Manhattan,Harlem,Entire home/apt,110,3,82,2019.6.30,1.09,1
1130680,It's all about Bushwick BROOKLYN,55176,Madison,Brooklyn,Bushwick,Entire home/apt,100,3,308,2019.7.5,4.11,1
1130855,Brooklyn: Close-In With Character ,4623093,Matt,Brooklyn,Prospect Heights,Private room,90,14,79,2019.5.12,1.09,1
1131422,ART HOUSE BIGGIE SMALL,5942292,@ Art House Monique,Brooklyn,Bedford-Stuyvesant,Private room,40,1,66,2019.6.17,0.89,4
1131804,Elegant 2BR in Manhattan 15 mins to Midtown,6209044,Timothy,Manhattan,Harlem,Entire home/apt,133,14,19,2019.5.2,0.26,1
1132201,Cozy North Park Slope Apartment,712590,Erin,Brooklyn,Prospect Heights,Private room,130,2,8,2018.6.24,0.11,1
1132409,Amazing Upper West Side Loft-Studio,3038687,Karen,Manhattan,Upper West Side,Entire home/apt,79,30,12,2016.4.1,0.16,8
1132907,1 BDR in Greenwich Village Full APT,3965911,Tim,Manhattan,Greenwich Village,Entire home/apt,200,2,26,2017.5.21,0.35,1
1133296,Entire home/apt in Chelsea New York,6216882,Raquel,Manhattan,Chelsea,Entire home/apt,175,3,19,2019.6.24,0.25,1
1134365,Private Garden Apt. with outdoor space in Red Hook,6012816,Jeffrey,Brooklyn,Red Hook,Entire home/apt,200,1,7,2019.4.21,0.52,1
1136399,Furnished Nolita Studio,6233644,Sri,Manhattan,Nolita,Entire home/apt,200,3,0,,,1
1137093,Triplex Penthouse in New York,5446918,Paresh,Brooklyn,Williamsburg,Entire home/apt,300,5,34,2019.6.15,0.46,1
1137270,large Private room in UWS New York,6169516,Audra,Manhattan,Upper West Side,Private room,135,3,13,2016.8.23,0.17,1
1137587,Plum Guide Award-Winning Prospect Heights Oasis,354887,Jenny,Brooklyn,Prospect Heights,Entire home/apt,189,3,173,2019.6.10,2.36,1
1137999,Private room in a townhouse in NYC,6242426,H. Ann,Queens,Jamaica,Private room,133,1,0,,,1
1138052,Private room in Brooklyn,6131397,Dan,Brooklyn,Sunset Park,Private room,65,1,4,2016.8.17,0.11,1
1138455,Big and Well Appointed NYC 1 Bdrm,6245239,Erica,Manhattan,Upper West Side,Entire home/apt,179,4,27,2018.7.7,0.36,1
1139851,The Perfect Large Chelsea Studio,5654454,Stuart,Manhattan,Chelsea,Entire home/apt,90,45,11,2019.2.19,0.18,1
1140826,Private room/bedroom in Park Slope/Gowanus BK,6256118,Katie,Brooklyn,Gowanus,Private room,49,1,9,2017.8.19,0.19,1
1141120,Beautiful stylish one bedroom home with balcony.,2637874,Elon,Brooklyn,Williamsburg,Entire home/apt,140,3,60,2019.6.15,1.19,1
1142034,Large Flatiron 2 bedroom,1474508,Samuel,Manhattan,Midtown,Entire home/apt,115,2,70,2019.6.3,0.95,1
1144861,Stylish Arty Brooklyn Appartment #4,252361,Lucien,Brooklyn,Cobble Hill,Entire home/apt,190,1,221,2019.7.1,3,1
1145134,Lovely garden bedroom in Greenpoint,585273,Summer,Brooklyn,Greenpoint,Private room,99,5,179,2019.5.28,2.61,1
1145288,5 STARS***MIDTOWN EAST-BRAND NEW!!!,1475015,Mike,Manhattan,Midtown,Entire home/apt,110,30,3,2016.7.4,0.06,52
1145337,Spacious Private Room -East Village,6280254,Jc,Manhattan,East Village,Private room,109,2,292,2019.6.8,3.9,2
1146534,furnished br in 2 br share in WV,6286114,Stephen,Manhattan,West Village,Private room,64,5,42,2019.4.10,0.56,1
1146653,Luxury 1 Bedroom Central Park Views,836168,Henry,Manhattan,Upper West Side,Entire home/apt,1000,30,24,2016.1.27,0.33,11
1147507,RUSTIC/MODERN/EV/NYC,5523186,Mark,Manhattan,East Village,Entire home/apt,750,3,9,2018.8.30,0.18,2
1147524,3br family-friendly Astoria house,244071,Litza,Queens,Ditmars Steinway,Entire home/apt,175,7,2,2014.7.12,0.03,1
1148144,Private Room (Long room) in Manhattan NYC,2559004,Sergio,Manhattan,East Harlem,Private room,47,1,6,2019.6.1,0.08,5
1148279,Family Owned & Operated Brownstone,6294856,Yoki,Brooklyn,Bedford-Stuyvesant,Private room,60,3,140,2019.1.1,1.87,1
1148978,1 BR 1/2 block to A/B/C/D trains,6298986,Marcelo,Manhattan,Washington Heights,Private room,48,14,46,2019.5.17,0.62,1
1150382,Fab 1 Bedroom Apartment!,6305367,Suzanne,Manhattan,East Harlem,Entire home/apt,100,1,54,2019.7.7,0.75,1
1150398,Bright room in Brooklyn,6305477,Alex,Brooklyn,Park Slope,Private room,105,1,127,2019.6.30,1.72,1
1150514,Lovely Entire Apt in Prime Brooklyn,4376062,Eliza,Brooklyn,Fort Greene,Entire home/apt,138,7,1,2013.5.24,0.01,1
1150594,HEART OF EAST VILLAGE! Quiet apt in middle of NYC!,7399728,Mickey,Manhattan,East Village,Entire home/apt,129,1,96,2019.1.13,1.31,1
1150869,Large UWS Apt $170.00/day May 2018- September 2018,6142196,Neni,Manhattan,Morningside Heights,Entire home/apt,170,30,4,2018.1.1,0.07,1
1151209,Large Sunny 1BR - Entire 2nd Floor,6309691,Lisa,Brooklyn,Greenpoint,Entire home/apt,139,1,284,2019.6.19,3.8,2
1151343,Large  room in 2/1 on park w/2day discounts,4910820,Alex,Manhattan,Harlem,Private room,94,1,30,2019.7.5,0.4,1
1151582,Quiet & Convenient Upper East Side ,364351,Katie,Manhattan,Upper East Side,Private room,115,3,1,2016.11.7,0.03,1
1155475,"Big, glamorous, 4BR, 3-story house",2199502,Jon,Brooklyn,Fort Greene,Entire home/apt,499,2,126,2019.6.25,1.75,1
1155885,Fresh and modern 1BR in Bed-Stuy,6334250,Shaila & Alex,Brooklyn,Bedford-Stuyvesant,Entire home/apt,79,2,198,2019.6.21,2.66,1
1156440,Trendy East Village 1 Bedroom - NYC,1908631,Derek,Manhattan,East Village,Entire home/apt,200,4,26,2019.6.10,1.34,1
1156499,MODERN/ SUBWAY/TERRACE/LOFT/ LARGE MASTER BEDROOM,5644215,LiVi,Brooklyn,Greenpoint,Private room,152,5,13,2019.1.2,0.17,1
1157036,private spacious sunny bedroom,3696460,Radium,Brooklyn,Kensington,Private room,50,30,10,2016.11.30,0.13,1
1157522,North Williamsburg whole apt - Off the BEDFORD L,6263282,Liza,Brooklyn,Williamsburg,Entire home/apt,212,2,51,2019.6.15,0.91,1
1159142,Private Master Bedroom@Central Park,2010724,K. Naomi,Manhattan,East Harlem,Private room,108,14,4,2015.9.22,0.06,3
1164101,Oasis in the West Village,6376776,Kurt,Manhattan,West Village,Private room,89,30,13,2018.4.30,0.18,1
1164111,COMFORTABLE NYC RETREAT & Breakfast,6375533,LaNola,Manhattan,East Harlem,Private room,89,1,273,2019.6.23,3.66,2
1165913,Quiet/Clean minutes to Manhattan,6385492,John,Queens,Sunnyside,Private room,65,2,12,2018.9.30,0.16,1
1166339,Spring in Central Park-UWS,3496628,Ali,Manhattan,Upper West Side,Entire home/apt,239,4,3,2017.5.20,0.04,1
1166398,Entire 2 bedroom flat,6387355,Eric,Brooklyn,Bushwick,Entire home/apt,99,30,13,2018.9.14,0.25,2
1166616,Gorgeous Large Sunny Room - Upper Manhattan,6388666,Celine,Manhattan,Washington Heights,Private room,80,2,56,2019.6.22,0.76,1
1166947,Huge Private Sunny Bedroom in NYC,6390340,Lori,Manhattan,Washington Heights,Private room,125,56,0,,,1
1167658,Cozy Greenpoint Accommodation,6394282,Patricia,Brooklyn,Greenpoint,Private room,55,7,116,2019.6.9,1.57,1
1170268,Modern Trendy Duplex Brooklyn Loft!,6407125,Alyssia,Brooklyn,Bushwick,Entire home/apt,160,2,31,2018.10.26,0.42,1
1171566,Nolita: 1BR with private bathroom,6395317,Pierre,Manhattan,Nolita,Private room,100,15,5,2019.4.30,0.08,1
1171581,Spacious 2 bedroom near Times Sq,6414296,Noelle,Manhattan,Hell's Kitchen,Entire home/apt,1000,1,0,,,1
1171674,Great One-Bed in the West Village,6414916,Jon,Manhattan,Greenwich Village,Entire home/apt,225,2,136,2019.6.22,1.83,1
1171716,Room with a sunrise view over colored rooftops,6415261,John,Brooklyn,Flatbush,Private room,35,30,0,,,1
1171955,Manhattan apt in the centre of it!,4922378,Erin,Manhattan,Midtown,Entire home/apt,275,7,6,2016.10.9,0.08,1
1173994,Steps to Subway! Entire apt! 20 min to Manhattan!,6387598,Ana,Brooklyn,Bedford-Stuyvesant,Entire home/apt,200,2,80,2019.7.1,3.93,1
1174944,*Soho Duplex* with private rooftop,5189987,Jorge,Manhattan,SoHo,Entire home/apt,190,4,25,2017.1.3,0.34,1
1175400,LARGE light filled loft/apt! PRIME Williamsburg.,5536387,Heather And John,Brooklyn,Williamsburg,Private room,117,2,43,2019.5.28,0.59,1
1177971,Amazing View from Contemporary Loft,6444977,Chris,Manhattan,Midtown,Shared room,80,1,66,2019.5.4,0.89,1
1178231,"Private, Cozy hideaway apt in Bklyn for 1 to 3 .",6445684,Sharon,Brooklyn,Canarsie,Entire home/apt,99,1,93,2019.6.23,1.28,1
1178389,"Beautiful, clean 1-bdrm private apt",6447462,Adam,Manhattan,Washington Heights,Entire home/apt,70,6,19,2017.7.24,0.26,1
1180157,PRIVATE ROOM (BRIGHT & CLEAN) Manhattan NYC,2559004,Sergio,Manhattan,East Harlem,Private room,44,30,2,2017.8.12,0.03,5
1180296,Comfortable Central Park North Rm,3274316,Clotaire,Manhattan,Harlem,Private room,125,1,85,2019.6.29,1.15,1
1180537,"spacious, tranquil east village apt",6030235,Parker (& Juan),Manhattan,Lower East Side,Entire home/apt,130,2,32,2019.4.6,0.44,1
1180618,One-Bedroom Apt. on Upper East Side,6459215,Aryn,Manhattan,Upper East Side,Entire home/apt,130,14,8,2016.1.9,0.11,1
1182187,Best Chelsea Street. Beautiful Room. Superhost.,6467086,George,Manhattan,Chelsea,Private room,125,2,228,2019.7.1,3.07,1
1182844,"Large apt at Central Park, TimesSq",6470443,Alex,Manhattan,Hell's Kitchen,Entire home/apt,199,7,30,2019.1.26,0.52,1
1183005,Hostess Dawn in Brooklyn.,6471326,Dawn,Brooklyn,East Flatbush,Private room,89,2,0,,,1
1183172,"Sunny, Quiet! Lovely 1 Bedroom in Prospect Heights",6436296,Zach,Brooklyn,Prospect Heights,Entire home/apt,155,4,125,2018.12.29,1.68,1
1183236,Fantastic 1 BR in massive share.,6472794,Joel,Queens,Long Island City,Private room,60,1,0,,,1
1183628,Perfect 1st Floor Brownstone in Meatpacking- 2 ppl,732985,Nicki,Manhattan,Chelsea,Entire home/apt,248,2,9,2015.5.17,0.12,1
1183667,Sunlit cozy studio apt in UWS (70s),6474981,Kinneret,Manhattan,Upper West Side,Entire home/apt,85,4,42,2019.6.16,1.44,1
1185357,Central Park Room/Bath with a View!,6482637,William,Manhattan,Upper West Side,Private room,85,3,118,2019.1.23,1.61,1
1185525,Peaceful Brooklyn Flat,6483295,Jason,Brooklyn,Bay Ridge,Entire home/apt,80,3,38,2019.5.1,0.53,1
1186153,Sexy Bedroom near Central Park!,6486116,Ari,Manhattan,East Harlem,Private room,79,1,38,2019.5.4,0.6,4
1186569,beautiful spacious room,6471461,Robert,Queens,Ridgewood,Private room,55,1,224,2019.7.2,3.87,2
1187643,PRIVATE ROOM IN NYC ARTIST LOFT,6494389,Daniel,Bronx,Port Morris,Private room,65,2,64,2019.6.20,0.87,1
1189225,"Bright, New Luxury Exec Studio ",6501414,Sean,Manhattan,Hell's Kitchen,Entire home/apt,150,60,7,2018.10.17,0.1,1
1189378,Authentic Soho Loft (1200 sq ft),867249,Norwin,Manhattan,Tribeca,Entire home/apt,285,2,124,2019.6.22,1.7,1
1190223,Large 1 Bedroom in Astoria,3202825,Joseph,Queens,Astoria,Entire home/apt,119,7,11,2019.4.30,0.63,1
1191606,"STUNNING OCEAN-VIEW 1BR in BROOKLYN, NYC",6514245,Al,Brooklyn,Brighton Beach,Entire home/apt,137,2,59,2019.6.28,0.81,1
1194066,ENTIRE 1 Bedroom apartment- Upper East Side,6525255,Dana,Manhattan,Upper East Side,Entire home/apt,190,2,191,2019.6.23,2.6,1
1194508,Sunny room - Prime Location,6527494,Mar,Manhattan,Two Bridges,Private room,80,1,1,2016.7.1,0.03,1
1195198,Cozy 1 Bedroom in Clinton Hill,6531502,Shannon And Dahrehn,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120,3,155,2019.6.15,2.39,1
1195260,The Ganham House,6532132,MarQuerite,Brooklyn,East Flatbush,Entire home/apt,95,3,105,2019.6.24,1.42,1
1196791,Creative Hub in Upper Manhattan,4324767,Caits & Taf,Manhattan,Washington Heights,Private room,90,1,33,2016.5.9,0.48,1
1197899,Sunny Bedroom in Clinton Hill,2360794,Gillian,Brooklyn,Clinton Hill,Private room,75,3,11,2018.10.22,0.16,1
1198231,Clean & Quiet Apartment.,2020556,Michael,Queens,Astoria,Shared room,50,1,0,,,1
1199863,1 room available for rent in 3 bedroom.,6554341,Beca,Brooklyn,Crown Heights,Private room,103,8,5,2018.8.25,0.21,1
1203812,Quiet minimal clean,6575712,Emma,Manhattan,East Village,Entire home/apt,125,2,28,2019.5.20,0.45,1
1205103,Cozy & Private Fort Green Cottage,6582962,Allon,Brooklyn,Fort Greene,Entire home/apt,150,2,213,2019.7.6,2.87,1
1209069,One bedroom July 1- Decemb (Phone number hidden by Airbnb) p.mo .,6602545,Eleni,Brooklyn,South Slope,Private room,50,90,0,,,2
1209492,Beautiful East Village Apt,396433,Kevin,Manhattan,East Village,Private room,148,3,14,2019.5.17,0.24,1
1209887,East Village Bright & Spacious Artist Loft,2910509,Tamar,Manhattan,East Village,Entire home/apt,120,29,10,2019.1.18,0.17,1
1209921,Authentic NYC Living 2,622855,Rodney,Brooklyn,Bedford-Stuyvesant,Entire home/apt,99,3,68,2019.6.26,0.97,2
1209955,The Green Room: Your NYC Adventure starts here,3007815,Alia,Queens,Ditmars Steinway,Private room,69,2,103,2019.6.23,1.39,2
1210916,Stylish apt in the heart of NYC!,2554853,Nim,Manhattan,Midtown,Entire home/apt,200,1,7,2019.4.12,0.1,1
1212319,Large room in Washington Heights,3166165,Karen,Manhattan,Washington Heights,Private room,55,5,4,2016.8.19,0.07,1
1213745,"Cozy, modern 1BR, 1st fl brownstone",6625516,Carlos,Manhattan,Upper West Side,Entire home/apt,175,8,3,2018.7.31,0.04,1
1213991,Private 2 bedroom Midtown Manhattan,6626827,Steve,Manhattan,Hell's Kitchen,Private room,240,4,77,2019.6.19,1.81,1
1215122,Rm #1 River view Hamilton Heights,6632440,Emmett,Manhattan,Harlem,Private room,95,7,2,2014.10.12,0.03,2
1215627,Floating Cabin Houseboat Rockaway Surf's Up!,5720054,Ingrid,Queens,Arverne,Entire home/apt,150,1,109,2019.6.22,1.49,1
1215836,Prospect Park Apt,6533489,Ryan,Brooklyn,Crown Heights,Entire home/apt,150,2,1,2017.6.22,0.04,1
1217046,Sunny Williamsburg Apt w/ Deck,645887,Dave & Theresa,Brooklyn,Williamsburg,Entire home/apt,179,3,146,2019.6.26,2.08,2
1217318,Williamsburg Penthouse Hideaway,6642777,Martin,Brooklyn,Williamsburg,Private room,105,1,374,2019.6.23,5.06,2
1217670,"BK Rest - Williamsburg, Brooklyn",4532557,Joshua,Brooklyn,Williamsburg,Entire home/apt,84,45,45,2019.6.4,0.61,1
1220548,Cozy 2 BR apartment in Queens,2050338,Verena,Queens,Richmond Hill,Entire home/apt,90,30,33,2017.12.8,0.46,3
1221332,Furnished 1 Bedroom in East Harlem,3757699,Jeremiah,Manhattan,East Harlem,Entire home/apt,53,7,7,2019.2.19,0.33,2
1221517,Private Room (Cozy & Clean) Manhattan NYC,2559004,Sergio,Manhattan,East Harlem,Private room,41,30,4,2018.7.1,0.09,5
1221962,Newly Renovated West Village Privat,5962196,Karim,Manhattan,Flatiron District,Private room,135,1,17,2016.9.27,0.25,1
1222563,"Renovated, Residential Space",3475005,Yolanda,Queens,Queens Village,Entire home/apt,84,2,172,2019.6.27,2.32,2
1223230,Stunning Sundrenched Tribeca Loft,6672450,Jacqueline,Manhattan,Tribeca,Entire home/apt,290,1,21,2019.6.23,0.29,1
1223755,"Cozy, friendly, 3 min from subway.",3571821,Andy & Friends,Brooklyn,Bedford-Stuyvesant,Shared room,35,5,110,2018.1.3,1.49,4
1225060,Lovely Studio in Astoria,6682511,Inga,Queens,Ditmars Steinway,Entire home/apt,110,3,23,2019.1.4,0.67,1
1225110,"Lovely, Private Home in Greenpoint",2888900,Alex,Brooklyn,Greenpoint,Entire home/apt,350,7,4,2015.7.1,0.06,2
1226176,Private bedroom (15 min Manhattan).,6688471,Guillaume,Brooklyn,Bedford-Stuyvesant,Private room,60,3,13,2019.5.15,0.22,1
1227258,Amazing Duplex in Williamsburg,5309521,Reut,Brooklyn,Williamsburg,Entire home/apt,220,5,0,,,1
1227528,Modern Williamsburg,3086048,Christine,Brooklyn,Williamsburg,Entire home/apt,275,4,27,2019.1.2,0.37,1
1228561,Stylish Apt in Heart of Ft. Greene,2305477,Amy,Brooklyn,Fort Greene,Entire home/apt,142,7,6,2018.12.2,0.11,1
1229484,SUNNY AND COZY BEDROOM IN BROOKLYN!,6706914,Leanne,Brooklyn,Crown Heights,Private room,38,5,1,2015.8.1,0.02,2
1229630,Spacious Harlem Condo,6706578,Nancy,Manhattan,Harlem,Entire home/apt,100,60,0,,,1
1231273,LUXURY TIMES SQUARE APARTMENT,5894425,Dan,Manhattan,Hell's Kitchen,Entire home/apt,200,2,52,2019.4.10,0.71,1
1232212,"Beautiful Huge Loft in Williamsburg, NY",3547817,Tad,Brooklyn,Williamsburg,Entire home/apt,225,3,56,2019.6.26,0.79,1
1232433,Manhattan Upper East Side 1bedroom,6721198,Susie,Manhattan,Upper East Side,Entire home/apt,135,1,190,2019.6.21,2.57,1
1235078,Big Private Room w/ AC & 5 Blocks to 1 Train,4185151,Gia,Manhattan,Harlem,Private room,72,30,3,2015.8.23,0.05,1
1238285,Stuyvesant Heights Apt mins 2 City,6270968,Ryan,Brooklyn,Bedford-Stuyvesant,Private room,59,3,13,2017.8.18,0.26,2
1239017,Spacious 4-BD/2BA Townhouse in PLG,6581587,Livia,Brooklyn,Crown Heights,Entire home/apt,350,2,23,2019.4.20,0.37,1
1239293,Cozy Retreat in Brooklyn Apartment,6755111,Jessica,Brooklyn,Kensington,Private room,75,2,8,2014.1.7,0.11,1
1240530,Large Sunny Room in Brooklyn,6762247,Thomas,Brooklyn,Bushwick,Private room,70,3,12,2018.7.27,0.65,2
1240586,Spacious and clean 1 bed apt in West Harlem,900154,Joel,Manhattan,Harlem,Entire home/apt,99,30,4,2018.8.3,0.09,1
1240594,Private room 2nd Fl near C&A line and 15mins JFK,6762657,Yvette,Brooklyn,Cypress Hills,Private room,42,3,28,2018.1.1,0.74,2
1241905,Bedroom in big sunny loft (& roof!),2873394,Aurora,Brooklyn,Bushwick,Private room,60,2,11,2019.6.4,0.15,2
1244117,Cozy Huge Brownstone in Bedstuy,6781477,Joseph,Brooklyn,Bedford-Stuyvesant,Entire home/apt,125,1,153,2019.6.17,2.21,1
1245479,Private Room In a Modern Loft,3363749,Alex,Brooklyn,Williamsburg,Private room,99,6,148,2019.6.26,2.09,3
1245977,Charming Prewar on Prospect Park!,6789857,Dayna,Brooklyn,Prospect Heights,Entire home/apt,99,5,12,2017.6.29,0.25,1
1251566,SPACE FOR 8,6774871,Karece,Brooklyn,Bedford-Stuyvesant,Entire home/apt,165,3,130,2017.12.14,1.84,1
1251681,"Entire House in Brooklyn for 6, super good priceÂ¡Â¡",6819812,Margarita,Brooklyn,Kensington,Entire home/apt,250,5,11,2019.1.1,0.15,1
1251889,Private Room in Williamsburg!,2868153,Matt,Brooklyn,Williamsburg,Private room,135,4,12,2018.10.24,0.17,1
1252565,Simple Spacious Uptown Bedroom,6824711,Jordan,Manhattan,Harlem,Private room,58,5,66,2018.12.16,0.91,1
1252826,"Three bedroom apartment, Manhattan",4656534,Anna,Manhattan,Upper East Side,Entire home/apt,250,3,0,,,1
1255828,Sunny Beach House type room on UWS,5561816,Caitlin,Manhattan,Upper West Side,Private room,95,3,191,2019.6.24,2.61,1
1256536,Clean 2Bedroom-Ideal UpperEast Loc.,4995411,Mayrav,Manhattan,Upper East Side,Entire home/apt,125,1,92,2019.6.15,1.27,1
1256768,Beautiful Park Slope apt w garden,1537501,Lenny,Brooklyn,Park Slope,Entire home/apt,147,7,42,2019.7.1,0.61,1
1258651,Chic Historic Harlem Brownstone,6854750,Margo,Manhattan,Harlem,Entire home/apt,300,3,66,2019.6.13,1.62,1
1260727,Luxury 3 Bd 2Bth w/600 sqft deck,6866620,Adam,Manhattan,Flatiron District,Entire home/apt,350,14,4,2018.7.28,0.06,1
1262053,Stylish Park Slope Townhouse,6873370,Thomas,Brooklyn,Sunset Park,Entire home/apt,102,2,24,2019.1.8,0.34,1
1263964,Designer amazing room in NYC!!,6881792,Carlos,Manhattan,Harlem,Private room,95,5,206,2019.6.21,2.89,1
1264621,nice room in bedstuy N,6885157,Randy,Brooklyn,Bedford-Stuyvesant,Private room,65,1,85,2019.6.3,1.16,15
1264663,Prospect Park Apt With Terrace,809716,Adero,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,350,5,0,,,1
1264695,Classy Penthouse with Amazing View!,2737373,Ray,Manhattan,Chelsea,Entire home/apt,595,3,106,2019.6.18,1.51,1
1264920,BEAUTIFUL UPPER WEST SIDE SANCTUARY,6882340,Patricia,Manhattan,Upper West Side,Shared room,165,3,21,2015.10.12,0.29,1
1266411,Cozy Brownstone Living in Brooklyn,6893861,Phillip + Zack,Brooklyn,Bedford-Stuyvesant,Entire home/apt,181,3,153,2019.6.16,3.17,1
1267186,Private room for labor day weekend,6897732,Wilson,Manhattan,Midtown,Private room,110,1,4,2015.9.8,0.05,1
1267945,nice room in bedstuy I,6885157,Randy,Brooklyn,Bedford-Stuyvesant,Private room,65,1,119,2019.6.30,1.61,15
1267954,Cozy 1 Bedroom Brownstone In Clinton Hill!,6901734,Liz,Brooklyn,Clinton Hill,Entire home/apt,155,2,114,2019.6.17,1.82,1
1270324,Clean & Sunny Clinton Hill/Bed room,5619749,Jen,Brooklyn,Bedford-Stuyvesant,Private room,50,30,1,2017.1.1,0.03,2
1271103,Lovely spacious 1 Bdrm in Ridgewood,2243431,Marcelle,Queens,Glendale,Entire home/apt,85,2,1,2015.3.16,0.02,1
1271361,ABSOLUTELY GORGEOUS $10MILLION LOFT w/BASQUIAT,6912221,Masako,Brooklyn,Williamsburg,Private room,120,5,6,2019.5.21,0.26,1
1273533,1 Bedroom avail in BK 3BD w/ porch,2246253,Nerenda,Brooklyn,Bedford-Stuyvesant,Private room,75,1,2,2014.8.13,0.03,1
1275942,nice room in bedstuy H,6885157,Randy,Brooklyn,Bedford-Stuyvesant,Private room,55,1,127,2019.6.14,1.77,15
1276554,1 Guest Room in New Condo,6903334,Marisa,Brooklyn,Brooklyn Heights,Private room,200,1,3,2015.10.1,0.05,1
